EmployeeNumber,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,BusinessTravel,OverTime,MonthlyIncome,PercentSalaryHike,StockOptionLevel,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,JobInvolvement,PerformanceRating,Attrition,AttritionBinary,AgeBand,SalaryBand,TenureBand,JobSatisfactionLabel,WLBLabel,RiskScore,RiskCategory
1330,47,Male,Divorced,1,Medical,Research & Development,Manufacturing Director,3,Travel_Frequently,No,9541,14,0,12,2,7,3,1,0,0,3,4,3,3,1,2,3,No,0,46-60,High (6-10K),3-5 yrs,4-Very High,3-Better,1,Low Risk
1331,38,Female,Single,3,Life Sciences,Research & Development,Manufacturing Director,4,Travel_Rarely,No,1301,20,1,8,3,16,2,0,0,1,1,3,2,3,3,2,3,No,0,36-45,Low (<3K),0-2 yrs,3-High,3-Better,1,Low Risk
1332,28,Male,Married,3,Life Sciences,Research & Development,Manufacturing Director,5,Travel_Rarely,No,3850,13,0,15,2,21,12,5,5,0,1,4,4,1,2,3,3,No,0,26-35,Mid (3-6K),10+ yrs,4-Very High,1-Bad,2,Medium Risk
1333,44,Male,Married,2,Marketing,Sales,Sales Executive,2,Travel_Rarely,No,6447,20,1,5,3,21,2,2,2,1,5,3,2,3,3,4,3,No,0,36-45,High (6-10K),0-2 yrs,3-High,3-Better,1,Low Risk
1334,31,Male,Married,3,Medical,Human Resources,Manager,5,Travel_Rarely,No,1326,21,0,14,1,16,9,9,0,9,5,1,3,4,2,3,3,No,0,26-35,Low (<3K),6-10 yrs,1-Low,4-Best,2,Medium Risk
1335,38,Male,Married,3,Life Sciences,Human Resources,Manager,2,Travel_Rarely,No,10957,17,2,9,2,0,0,0,0,0,1,2,1,3,3,4,3,No,0,36-45,Very High (>10K),0-2 yrs,2-Medium,3-Better,2,Medium Risk
1336,35,Male,Married,1,Life Sciences,Research & Development,Manufacturing Director,2,Travel_Rarely,Yes,6172,23,1,1,2,21,21,2,1,5,5,4,2,2,2,3,3,No,0,26-35,High (6-10K),10+ yrs,4-Very High,2-Good,2,Medium Risk
1337,47,Male,Married,1,Other,Sales,Sales Representative,5,Travel_Frequently,No,9413,19,2,2,5,16,6,2,0,2,4,1,3,2,3,4,3,No,0,46-60,High (6-10K),6-10 yrs,1-Low,2-Good,2,Medium Risk
1338,43,Male,Single,4,Life Sciences,Research & Development,Manufacturing Director,4,Travel_Rarely,No,3503,22,3,6,0,8,8,4,0,6,0,3,4,3,4,1,3,No,0,36-45,Mid (3-6K),6-10 yrs,3-High,3-Better,0,Low Risk
1339,36,Male,Single,3,Life Sciences,Sales,Manager,3,Travel_Rarely,No,3766,23,0,8,1,15,2,2,1,2,4,4,2,3,4,4,3,No,0,36-45,Mid (3-6K),0-2 yrs,4-Very High,3-Better,2,Medium Risk
1340,19,Male,Married,3,Life Sciences,Sales,Sales Representative,4,Travel_Rarely,No,4462,12,1,1,1,13,3,1,1,0,6,2,3,3,2,3,4,No,0,18-25,Mid (3-6K),3-5 yrs,2-Medium,3-Better,1,Low Risk
1341,31,Male,Single,3,Marketing,Sales,Manager,3,Non-Travel,No,17728,24,2,10,1,7,1,1,0,1,6,2,4,4,3,3,3,No,0,26-35,Very High (>10K),0-2 yrs,2-Medium,4-Best,2,Medium Risk
1342,43,Female,Single,2,Marketing,Research & Development,Laboratory Technician,2,Travel_Rarely,No,10838,16,1,7,3,18,18,1,1,3,2,3,2,3,3,3,3,No,0,36-45,Very High (>10K),10+ yrs,3-High,3-Better,0,Low Risk
1343,39,Male,Single,2,Life Sciences,Human Resources,Manager,5,Non-Travel,No,5320,15,1,6,5,12,4,3,1,1,6,4,1,3,4,4,3,No,0,36-45,Mid (3-6K),3-5 yrs,4-Very High,3-Better,0,Low Risk
1344,23,Male,Single,2,Life Sciences,Research & Development,Manufacturing Director,5,Travel_Rarely,No,5725,11,0,3,0,15,6,6,0,0,0,2,3,1,4,3,3,No,0,18-25,Mid (3-6K),6-10 yrs,2-Medium,1-Bad,3,Medium Risk
1345,20,Female,Married,3,Medical,Research & Development,Manager,2,Travel_Rarely,No,7193,21,1,8,2,9,9,9,0,1,1,4,3,1,1,2,4,No,0,18-25,High (6-10K),6-10 yrs,4-Very High,1-Bad,1,Low Risk
1346,38,Male,Married,5,Life Sciences,Research & Development,Manager,2,Travel_Rarely,No,20000,17,0,1,1,3,3,3,2,3,1,3,1,3,1,3,3,No,0,36-45,Very High (>10K),3-5 yrs,3-High,3-Better,1,Low Risk
1347,27,Male,Divorced,3,Life Sciences,Research & Development,Laboratory Technician,2,Travel_Rarely,Yes,6183,11,1,1,2,13,8,1,1,0,1,4,2,4,3,4,3,No,0,26-35,High (6-10K),6-10 yrs,4-Very High,4-Best,1,Low Risk
1348,28,Female,Married,2,Life Sciences,Research & Development,Manager,3,Travel_Rarely,No,5052,20,0,11,3,7,7,0,0,5,3,1,3,3,1,4,3,No,0,26-35,Mid (3-6K),6-10 yrs,1-Low,3-Better,2,Medium Risk
1349,43,Male,Divorced,1,Life Sciences,Human Resources,Manager,3,Travel_Rarely,No,4011,19,0,3,2,15,8,0,0,2,2,1,4,3,4,3,3,No,0,36-45,Mid (3-6K),6-10 yrs,1-Low,3-Better,2,Medium Risk
1350,47,Male,Married,3,Technical Degree,Sales,Sales Executive,5,Travel_Frequently,No,5658,14,0,3,2,19,4,4,0,1,4,4,2,1,4,2,3,No,0,46-60,Mid (3-6K),3-5 yrs,4-Very High,1-Bad,2,Medium Risk
1351,30,Female,Divorced,3,Medical,Human Resources,Human Resources,2,Travel_Rarely,No,3455,24,0,2,1,3,3,2,1,3,5,4,1,4,4,4,3,No,0,26-35,Mid (3-6K),3-5 yrs,4-Very High,4-Best,1,Low Risk
1352,36,Female,Divorced,3,Technical Degree,Research & Development,Laboratory Technician,3,Travel_Rarely,No,6618,18,0,5,0,6,1,1,0,1,2,2,3,4,1,4,3,No,0,36-45,High (6-10K),0-2 yrs,2-Medium,4-Best,3,Medium Risk
1353,36,Male,Married,2,Medical,Research & Development,Healthcare Representative,4,Travel_Rarely,No,2080,11,0,1,1,12,12,2,2,1,6,3,2,3,3,3,4,No,0,36-45,Low (<3K),10+ yrs,3-High,3-Better,1,Low Risk
1354,35,Female,Married,3,Other,Research & Development,Manager,1,Travel_Rarely,No,4203,15,0,3,1,10,6,2,0,6,3,4,2,1,3,3,3,No,0,26-35,Mid (3-6K),6-10 yrs,4-Very High,1-Bad,2,Medium Risk
1355,37,Female,Single,3,Other,Research & Development,Manufacturing Director,3,Travel_Rarely,No,7637,13,1,6,0,4,4,3,0,1,3,1,3,3,4,3,3,No,0,36-45,High (6-10K),3-5 yrs,1-Low,3-Better,1,Low Risk
1356,43,Male,Single,4,Life Sciences,Human Resources,Human Resources,2,Travel_Rarely,No,6133,14,1,5,6,20,20,9,0,7,2,3,4,4,2,2,3,Yes,1,36-45,High (6-10K),10+ yrs,3-High,4-Best,0,Low Risk
1357,30,Female,Divorced,1,Life Sciences,Human Resources,Manager,3,Travel_Rarely,No,3723,22,1,29,5,7,0,0,0,0,3,4,4,3,2,4,4,No,0,26-35,Mid (3-6K),0-2 yrs,4-Very High,3-Better,2,Medium Risk
1358,23,Male,Divorced,2,Marketing,Research & Development,Healthcare Representative,3,Travel_Rarely,No,4276,14,2,4,1,16,13,6,2,0,5,2,2,3,1,4,4,No,0,18-25,Mid (3-6K),10+ yrs,2-Medium,3-Better,1,Low Risk
1359,52,Male,Married,3,Marketing,Sales,Sales Representative,3,Travel_Rarely,No,9147,18,0,4,1,40,40,1,1,3,0,2,4,1,2,2,3,No,0,46-60,High (6-10K),10+ yrs,2-Medium,1-Bad,3,Medium Risk
1360,46,Female,Divorced,2,Human Resources,Research & Development,Healthcare Representative,2,Travel_Rarely,Yes,2377,20,0,6,4,15,15,5,3,1,1,4,2,2,4,4,4,No,0,46-60,Low (<3K),10+ yrs,4-Very High,2-Good,3,Medium Risk
1361,27,Male,Divorced,3,Medical,Human Resources,Human Resources,1,Travel_Rarely,No,2385,20,0,1,0,21,11,11,1,0,4,2,2,2,4,4,3,No,0,26-35,Low (<3K),10+ yrs,2-Medium,2-Good,3,Medium Risk
1362,38,Female,Married,2,Medical,Sales,Sales Executive,3,Non-Travel,Yes,2813,23,2,18,3,3,3,1,0,0,3,1,4,4,4,3,4,No,0,36-45,Low (<3K),3-5 yrs,1-Low,4-Best,3,Medium Risk
1363,46,Female,Married,1,Life Sciences,Research & Development,Manager,2,Travel_Frequently,No,4883,13,1,7,2,7,1,0,0,1,4,4,4,3,4,3,4,No,0,46-60,Mid (3-6K),0-2 yrs,4-Very High,3-Better,1,Low Risk
1364,43,Female,Married,4,Medical,Research & Development,Manager,2,Travel_Rarely,No,2177,11,0,1,4,9,9,1,0,5,1,3,1,4,2,2,3,No,0,36-45,Low (<3K),6-10 yrs,3-High,4-Best,1,Low Risk
1365,41,Male,Married,3,Technical Degree,Research & Development,Manufacturing Director,2,Travel_Frequently,No,8706,15,0,14,0,2,2,1,1,2,5,4,1,2,3,2,3,No,0,36-45,High (6-10K),0-2 yrs,4-Very High,2-Good,3,Medium Risk
1366,35,Male,Single,2,Other,Sales,Manager,1,Non-Travel,Yes,2822,12,1,1,4,12,1,1,1,1,2,4,2,4,3,3,3,No,0,26-35,Low (<3K),0-2 yrs,4-Very High,4-Best,2,Medium Risk
1367,52,Female,Married,2,Life Sciences,Research & Development,Healthcare Representative,3,Travel_Rarely,No,5622,23,0,29,1,10,10,0,0,1,6,1,3,4,3,1,3,No,0,46-60,Mid (3-6K),6-10 yrs,1-Low,4-Best,3,Medium Risk
1368,38,Male,Married,4,Medical,Human Resources,Human Resources,3,Travel_Rarely,Yes,3472,21,1,18,2,2,2,0,0,2,5,1,4,2,2,4,3,No,0,36-45,Mid (3-6K),0-2 yrs,1-Low,2-Good,5,High Risk
1369,32,Male,Married,3,Medical,Sales,Sales Executive,2,Travel_Rarely,No,4725,23,2,7,1,17,17,4,4,1,1,2,1,4,4,4,3,Yes,1,26-35,Mid (3-6K),10+ yrs,2-Medium,4-Best,1,Low Risk
1370,44,Female,Divorced,5,Life Sciences,Sales,Sales Representative,3,Travel_Frequently,No,1878,25,1,1,5,17,12,3,2,3,4,2,2,2,3,1,3,No,0,36-45,Low (<3K),10+ yrs,2-Medium,2-Good,2,Medium Risk
1371,37,Male,Married,4,Technical Degree,Human Resources,Manager,2,Travel_Rarely,No,8962,24,2,2,5,14,13,2,2,8,0,3,2,2,3,1,3,No,0,36-45,High (6-10K),10+ yrs,3-High,2-Good,1,Low Risk
1372,40,Male,Single,4,Medical,Sales,Sales Executive,2,Travel_Rarely,No,2760,16,0,2,4,10,10,3,0,0,2,3,1,2,3,2,4,No,0,36-45,Low (<3K),6-10 yrs,3-High,2-Good,2,Medium Risk
1373,38,Male,Divorced,3,Life Sciences,Human Resources,Human Resources,4,Travel_Rarely,Yes,2592,14,1,2,4,14,14,5,1,14,3,3,4,4,1,4,3,No,0,36-45,Low (<3K),10+ yrs,3-High,4-Best,1,Low Risk
1374,41,Male,Married,4,Medical,Research & Development,Research Scientist,2,Travel_Frequently,No,20000,19,2,6,4,13,11,0,0,7,0,2,4,4,1,4,3,No,0,36-45,Very High (>10K),10+ yrs,2-Medium,4-Best,1,Low Risk
1375,28,Male,Single,3,Life Sciences,Sales,Sales Executive,1,Travel_Rarely,No,6853,17,1,26,4,6,6,3,0,5,1,2,2,2,4,3,4,No,0,26-35,High (6-10K),6-10 yrs,2-Medium,2-Good,3,Medium Risk
1376,23,Male,Married,4,Medical,Human Resources,Human Resources,3,Travel_Frequently,No,8755,12,1,5,2,9,2,2,1,2,4,3,1,3,3,4,3,No,0,18-25,High (6-10K),0-2 yrs,3-High,3-Better,1,Low Risk
1377,49,Male,Married,4,Life Sciences,Research & Development,Laboratory Technician,2,Travel_Frequently,No,6472,17,1,9,6,15,15,1,1,5,4,3,1,3,4,2,3,No,0,46-60,High (6-10K),10+ yrs,3-High,3-Better,0,Low Risk
1378,39,Female,Divorced,3,Life Sciences,Research & Development,Manager,1,Travel_Rarely,No,3746,20,2,10,1,12,12,5,0,12,4,1,3,4,2,3,4,No,0,36-45,Mid (3-6K),10+ yrs,1-Low,4-Best,1,Low Risk
1379,43,Male,Married,3,Medical,Research & Development,Manager,1,Travel_Rarely,No,2243,24,0,18,3,23,4,4,1,4,1,3,2,2,4,3,3,No,0,36-45,Low (<3K),3-5 yrs,3-High,2-Good,3,Medium Risk
1380,21,Female,Single,3,Marketing,Research & Development,Manufacturing Director,5,Travel_Rarely,No,4108,18,0,1,2,13,0,0,0,0,2,1,3,3,4,3,3,Yes,1,18-25,Mid (3-6K),0-2 yrs,1-Low,3-Better,3,Medium Risk
1381,46,Male,Married,3,Medical,Sales,Manager,2,Non-Travel,No,2732,13,0,4,2,18,7,4,0,3,3,2,2,3,2,3,3,No,0,46-60,Low (<3K),6-10 yrs,2-Medium,3-Better,2,Medium Risk
1382,32,Female,Divorced,3,Marketing,Research & Development,Manufacturing Director,1,Travel_Frequently,No,2833,13,2,13,3,18,0,0,0,0,0,3,2,1,3,2,4,No,0,26-35,Low (<3K),0-2 yrs,3-High,1-Bad,2,Medium Risk
1383,29,Female,Married,5,Other,Human Resources,Human Resources,3,Non-Travel,No,1900,21,3,15,2,18,18,6,2,14,1,1,4,3,2,3,3,No,0,26-35,Low (<3K),10+ yrs,1-Low,3-Better,1,Low Risk
1384,36,Male,Divorced,3,Technical Degree,Sales,Sales Representative,4,Travel_Rarely,Yes,5264,12,0,23,5,22,22,5,1,9,4,3,1,3,1,3,3,No,0,36-45,Mid (3-6K),10+ yrs,3-High,3-Better,3,Medium Risk
1385,28,Female,Single,1,Medical,Research & Development,Laboratory Technician,2,Travel_Rarely,No,12632,22,0,10,1,22,1,1,0,1,3,2,4,2,3,3,3,No,0,26-35,Very High (>10K),0-2 yrs,2-Medium,2-Good,4,High Risk
1386,36,Male,Divorced,3,Life Sciences,Research & Development,Manager,1,Travel_Rarely,Yes,6869,25,2,2,4,16,7,0,0,6,4,1,3,4,2,2,3,Yes,1,36-45,High (6-10K),6-10 yrs,1-Low,4-Best,2,Medium Risk
1387,35,Male,Married,4,Life Sciences,Research & Development,Manufacturing Director,2,Travel_Rarely,Yes,4612,11,0,6,1,18,0,0,0,0,1,1,4,1,4,2,3,No,0,26-35,Mid (3-6K),0-2 yrs,1-Low,1-Bad,5,High Risk
1388,46,Female,Married,4,Medical,Sales,Sales Representative,1,Travel_Frequently,No,4796,13,0,1,3,12,9,0,0,1,4,4,1,4,4,2,3,No,0,46-60,Mid (3-6K),6-10 yrs,4-Very High,4-Best,1,Low Risk
1389,50,Female,Married,3,Technical Degree,Human Resources,Human Resources,3,Travel_Rarely,No,1000,20,0,9,3,7,2,1,0,2,1,3,4,2,3,3,4,No,0,46-60,Low (<3K),0-2 yrs,3-High,2-Good,3,Medium Risk
1390,50,Male,Divorced,1,Marketing,Research & Development,Manager,2,Travel_Rarely,Yes,3811,22,0,7,0,8,7,2,2,2,6,4,1,1,2,1,3,Yes,1,46-60,Mid (3-6K),6-10 yrs,4-Very High,1-Bad,3,Medium Risk
1391,18,Female,Married,1,Medical,Sales,Sales Representative,2,Travel_Rarely,No,2088,21,1,9,2,22,3,3,0,3,4,3,4,2,1,4,3,No,0,18-25,Low (<3K),3-5 yrs,3-High,2-Good,1,Low Risk
1392,28,Male,Divorced,2,Medical,Sales,Manager,3,Travel_Rarely,No,5327,17,0,23,5,10,1,1,0,1,1,3,3,4,4,2,4,No,0,26-35,Mid (3-6K),0-2 yrs,3-High,4-Best,3,Medium Risk
1393,18,Female,Married,2,Medical,Sales,Sales Executive,2,Travel_Rarely,No,4204,21,1,10,4,20,3,3,2,3,4,2,2,4,4,3,3,No,0,18-25,Mid (3-6K),3-5 yrs,2-Medium,4-Best,1,Low Risk
1394,26,Male,Single,4,Other,Research & Development,Healthcare Representative,4,Travel_Rarely,No,2917,19,2,3,0,22,0,0,0,0,3,2,2,2,2,4,3,No,0,26-35,Low (<3K),0-2 yrs,2-Medium,2-Good,3,Medium Risk
1395,31,Female,Married,2,Technical Degree,Research & Development,Manufacturing Director,2,Travel_Frequently,No,5256,24,0,1,2,18,6,6,6,0,3,2,4,2,2,1,3,Yes,1,26-35,Mid (3-6K),6-10 yrs,2-Medium,2-Good,3,Medium Risk
1396,40,Male,Married,3,Technical Degree,Research & Development,Healthcare Representative,2,Travel_Rarely,No,5228,19,0,17,4,17,0,0,0,0,4,2,4,3,2,3,3,No,0,36-45,Mid (3-6K),0-2 yrs,2-Medium,3-Better,4,High Risk
1397,32,Female,Married,4,Medical,Research & Development,Manufacturing Director,3,Travel_Rarely,Yes,12224,23,2,1,5,24,5,0,0,0,4,3,4,3,4,3,3,No,0,26-35,Very High (>10K),3-5 yrs,3-High,3-Better,1,Low Risk
1398,32,Female,Married,3,Life Sciences,Sales,Sales Executive,1,Travel_Rarely,Yes,7419,16,1,1,4,15,15,2,0,0,1,1,4,4,3,3,3,No,0,26-35,High (6-10K),10+ yrs,1-Low,4-Best,2,Medium Risk
1399,38,Male,Married,1,Life Sciences,Research & Development,Healthcare Representative,1,Travel_Frequently,Yes,5598,24,0,2,1,12,12,3,3,3,1,2,4,1,1,3,3,No,0,36-45,Mid (3-6K),10+ yrs,2-Medium,1-Bad,4,High Risk
1400,21,Female,Divorced,3,Life Sciences,Research & Development,Manager,3,Travel_Rarely,No,2783,25,0,6,6,15,15,0,0,4,1,2,3,3,3,3,3,No,0,18-25,Low (<3K),10+ yrs,2-Medium,3-Better,2,Medium Risk
1401,29,Female,Single,2,Life Sciences,Sales,Manager,2,Non-Travel,No,2581,16,0,1,2,17,17,6,2,0,2,2,1,3,1,1,4,No,0,26-35,Low (<3K),10+ yrs,2-Medium,3-Better,2,Medium Risk
1402,32,Male,Single,3,Other,Sales,Sales Executive,2,Travel_Rarely,No,7039,21,1,25,3,10,0,0,0,0,4,3,1,4,3,4,3,No,0,26-35,High (6-10K),0-2 yrs,3-High,4-Best,2,Medium Risk
1403,35,Male,Divorced,4,Life Sciences,Sales,Manager,4,Travel_Rarely,No,4358,15,0,29,2,13,0,0,0,0,5,4,3,3,4,3,3,No,0,26-35,Mid (3-6K),0-2 yrs,4-Very High,3-Better,3,Medium Risk
1404,37,Male,Married,5,Life Sciences,Research & Development,Laboratory Technician,3,Travel_Rarely,No,5707,25,1,29,3,15,5,0,0,0,4,2,2,2,4,2,3,Yes,1,36-45,Mid (3-6K),3-5 yrs,2-Medium,2-Good,3,Medium Risk
1405,50,Male,Married,1,Medical,Research & Development,Manufacturing Director,3,Travel_Rarely,Yes,8837,12,0,1,4,15,15,2,0,2,4,1,3,2,3,3,3,No,0,46-60,High (6-10K),10+ yrs,1-Low,2-Good,4,High Risk
1406,45,Male,Married,2,Medical,Research & Development,Healthcare Representative,3,Travel_Frequently,No,1982,17,1,26,2,25,25,3,2,5,4,2,2,3,2,1,3,No,0,36-45,Low (<3K),10+ yrs,2-Medium,3-Better,2,Medium Risk
1407,30,Male,Married,3,Human Resources,Research & Development,Manufacturing Director,1,Travel_Rarely,No,11364,11,0,29,3,17,0,0,0,0,1,4,3,3,4,1,3,No,0,26-35,Very High (>10K),0-2 yrs,4-Very High,3-Better,3,Medium Risk
1408,34,Male,Single,3,Life Sciences,Research & Development,Manager,3,Travel_Rarely,Yes,8792,16,1,25,8,3,3,1,1,0,6,1,2,4,4,1,4,No,0,26-35,High (6-10K),3-5 yrs,1-Low,4-Best,3,Medium Risk
1409,34,Male,Married,3,Other,Research & Development,Research Scientist,5,Travel_Rarely,Yes,1432,24,0,10,2,11,1,1,0,1,6,3,3,3,3,4,3,No,0,26-35,Low (<3K),0-2 yrs,3-High,3-Better,3,Medium Risk
1410,32,Female,Divorced,1,Life Sciences,Human Resources,Human Resources,2,Travel_Frequently,No,20000,14,0,10,4,21,9,5,0,5,6,3,3,3,2,3,3,No,0,26-35,Very High (>10K),6-10 yrs,3-High,3-Better,1,Low Risk
1411,39,Female,Married,3,Other,Sales,Sales Representative,3,Travel_Frequently,No,5960,13,1,1,4,8,7,5,0,2,6,1,1,3,1,4,3,Yes,1,36-45,Mid (3-6K),6-10 yrs,1-Low,3-Better,1,Low Risk
1412,20,Female,Single,4,Medical,Sales,Sales Representative,2,Travel_Rarely,No,3688,25,1,18,4,7,0,0,0,0,1,2,4,3,2,3,3,No,0,18-25,Mid (3-6K),0-2 yrs,2-Medium,3-Better,3,Medium Risk
1413,44,Male,Divorced,5,Medical,Sales,Sales Executive,1,Travel_Rarely,No,6710,21,1,1,4,20,4,0,0,4,2,2,3,2,1,4,3,No,0,36-45,High (6-10K),3-5 yrs,2-Medium,2-Good,2,Medium Risk
1414,52,Male,Married,4,Life Sciences,Sales,Sales Representative,1,Travel_Frequently,No,2733,23,1,3,3,8,8,0,0,7,6,4,4,1,1,2,3,No,0,46-60,Low (<3K),6-10 yrs,4-Very High,1-Bad,1,Low Risk
1415,34,Male,Single,1,Medical,Research & Development,Manufacturing Director,2,Travel_Frequently,Yes,6820,11,0,29,4,10,10,5,0,1,1,3,2,3,2,3,4,No,0,26-35,High (6-10K),6-10 yrs,3-High,3-Better,3,Medium Risk
1416,34,Female,Divorced,3,Marketing,Human Resources,Human Resources,2,Travel_Rarely,No,3053,24,1,4,3,4,0,0,0,0,5,3,1,2,4,3,3,No,0,26-35,Mid (3-6K),0-2 yrs,3-High,2-Good,2,Medium Risk
1417,38,Male,Single,3,Life Sciences,Sales,Manager,2,Travel_Rarely,No,16518,16,0,1,2,16,15,0,0,4,4,3,1,2,3,3,4,Yes,1,36-45,Very High (>10K),10+ yrs,3-High,2-Good,2,Medium Risk
1418,46,Male,Divorced,5,Life Sciences,Sales,Sales Executive,5,Travel_Frequently,No,5095,23,0,29,1,5,5,0,0,0,4,3,1,2,2,4,3,No,0,46-60,Mid (3-6K),3-5 yrs,3-High,2-Good,3,Medium Risk
1419,34,Female,Married,5,Other,Research & Development,Healthcare Representative,1,Travel_Rarely,No,7258,17,1,29,0,20,11,5,1,11,6,3,1,2,1,1,3,No,0,26-35,High (6-10K),10+ yrs,3-High,2-Good,2,Medium Risk
1420,45,Male,Married,5,Medical,Human Resources,Human Resources,2,Travel_Rarely,No,3066,21,2,1,2,11,11,3,3,2,0,1,1,1,4,4,3,No,0,36-45,Mid (3-6K),10+ yrs,1-Low,1-Bad,2,Medium Risk
1421,41,Female,Married,4,Human Resources,Research & Development,Research Scientist,2,Travel_Frequently,No,8021,11,1,18,4,19,1,1,1,1,1,2,4,3,3,4,3,Yes,1,36-45,High (6-10K),0-2 yrs,2-Medium,3-Better,3,Medium Risk
1422,58,Female,Single,3,Marketing,Research & Development,Manager,5,Travel_Rarely,No,4877,21,1,4,1,20,0,0,0,0,0,1,4,3,4,3,3,No,0,46-60,Mid (3-6K),0-2 yrs,1-Low,3-Better,2,Medium Risk
1423,34,Male,Married,3,Life Sciences,Sales,Sales Representative,2,Travel_Frequently,No,2106,11,3,4,1,8,8,0,0,0,4,3,4,3,3,4,4,No,0,26-35,Low (<3K),6-10 yrs,3-High,3-Better,0,Low Risk
1424,19,Female,Divorced,5,Life Sciences,Sales,Manager,3,Travel_Rarely,No,4258,17,0,2,1,11,1,1,1,0,1,1,4,3,1,2,3,No,0,18-25,Mid (3-6K),0-2 yrs,1-Low,3-Better,3,Medium Risk
1425,24,Male,Married,3,Other,Human Resources,Human Resources,3,Non-Travel,Yes,15656,21,3,1,1,13,13,1,0,4,6,3,3,4,4,3,3,No,0,18-25,Very High (>10K),10+ yrs,3-High,4-Best,1,Low Risk
1426,37,Female,Married,4,Medical,Human Resources,Manager,2,Travel_Rarely,No,8228,22,1,2,3,10,9,1,1,1,4,2,3,1,3,4,3,No,0,36-45,High (6-10K),6-10 yrs,2-Medium,1-Bad,2,Medium Risk
1427,46,Male,Divorced,5,Life Sciences,Sales,Manager,1,Travel_Frequently,No,3915,16,1,1,5,12,12,7,3,5,0,4,1,3,3,4,3,No,0,46-60,Mid (3-6K),10+ yrs,4-Very High,3-Better,0,Low Risk
1428,31,Female,Single,3,Marketing,Human Resources,Human Resources,1,Travel_Rarely,No,1601,17,1,23,0,19,2,2,0,0,6,2,1,2,4,2,3,Yes,1,26-35,Low (<3K),0-2 yrs,2-Medium,2-Good,4,High Risk
1429,34,Female,Single,2,Life Sciences,Research & Development,Laboratory Technician,1,Travel_Rarely,Yes,2982,25,1,9,2,9,2,2,0,1,0,2,4,3,4,3,3,Yes,1,26-35,Low (<3K),0-2 yrs,2-Medium,3-Better,3,Medium Risk
1430,43,Male,Single,2,Technical Degree,Human Resources,Human Resources,1,Travel_Rarely,No,2113,23,1,19,2,8,7,1,0,1,3,4,4,4,4,3,3,No,0,36-45,Low (<3K),6-10 yrs,4-Very High,4-Best,1,Low Risk
1431,28,Female,Married,1,Life Sciences,Research & Development,Manager,2,Travel_Frequently,No,1624,18,0,11,2,19,0,0,0,0,6,2,4,3,4,4,3,Yes,1,26-35,Low (<3K),0-2 yrs,2-Medium,3-Better,3,Medium Risk
1432,31,Female,Divorced,3,Life Sciences,Research & Development,Healthcare Representative,3,Travel_Rarely,No,7874,18,2,1,0,17,9,1,0,1,3,4,4,3,3,2,4,No,0,26-35,High (6-10K),6-10 yrs,4-Very High,3-Better,0,Low Risk
1433,26,Female,Married,3,Life Sciences,Research & Development,Manager,1,Travel_Rarely,No,5102,19,0,25,4,13,12,4,1,2,1,1,2,3,3,3,3,No,0,26-35,Mid (3-6K),10+ yrs,1-Low,3-Better,3,Medium Risk
1434,47,Female,Divorced,3,Life Sciences,Research & Development,Manufacturing Director,1,Travel_Rarely,No,14430,23,0,20,3,7,3,1,0,3,1,2,3,3,4,2,4,No,0,46-60,Very High (>10K),3-5 yrs,2-Medium,3-Better,3,Medium Risk
1435,50,Female,Married,3,Medical,Sales,Manager,3,Travel_Rarely,No,2701,19,0,3,2,22,10,2,0,9,6,3,3,1,3,3,3,No,0,46-60,Low (<3K),6-10 yrs,3-High,1-Bad,2,Medium Risk
1436,22,Male,Married,5,Marketing,Sales,Sales Executive,1,Travel_Rarely,No,4908,17,0,1,4,2,1,1,1,1,1,4,4,3,1,3,3,No,0,18-25,Mid (3-6K),0-2 yrs,4-Very High,3-Better,2,Medium Risk
1437,35,Female,Single,2,Technical Degree,Research & Development,Research Scientist,1,Non-Travel,No,2129,19,0,10,5,19,2,2,2,2,1,2,4,3,3,3,3,No,0,26-35,Low (<3K),0-2 yrs,2-Medium,3-Better,3,Medium Risk
1438,49,Female,Divorced,4,Marketing,Research & Development,Healthcare Representative,5,Travel_Rarely,Yes,3439,16,0,11,1,25,25,0,0,3,1,4,3,2,1,3,3,No,0,46-60,Mid (3-6K),10+ yrs,4-Very High,2-Good,3,Medium Risk
1439,40,Female,Single,1,Life Sciences,Sales,Sales Executive,1,Travel_Rarely,Yes,4301,19,1,20,4,30,30,0,0,4,1,3,1,2,1,3,3,Yes,1,36-45,Mid (3-6K),10+ yrs,3-High,2-Good,3,Medium Risk
1440,32,Female,Married,3,Medical,Research & Development,Laboratory Technician,2,Non-Travel,No,3925,21,0,1,3,11,5,0,0,5,5,4,2,4,2,3,3,No,0,26-35,Mid (3-6K),3-5 yrs,4-Very High,4-Best,1,Low Risk
1441,23,Male,Single,3,Human Resources,Human Resources,Manager,1,Travel_Rarely,No,5075,12,0,1,1,19,19,5,3,8,1,2,2,1,1,3,3,No,0,18-25,Mid (3-6K),10+ yrs,2-Medium,1-Bad,3,Medium Risk
